Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
POLD2	0	0	0	0	1	0	0	0	0	1	1	1
POLR1A	0	0	0	0	1	0	0	0	0	1	1	1
POLR2C	0	0	0	0	1	0	0	0	0	1	1	1
POTEA	0	0	0	0	1	0	0	0	0	1	1	1
POTEC	0	0	0	0	1	0	0	0	0	1	1	1
POTEG	0	0	0	0	1	0	0	0	0	1	1	1
POU2F1	0	0	0	0	1	0	0	0	0	1	1	1
PPARA	0	0	0	0	1	0	0	0	0	1	1	1
PPEF2	0	0	0	0	1	0	0	0	0	1	1	1
PPFIA2	0	0	0	0	0	1	0	0	0	1	1	1
PPFIA4	0	0	0	0	1	0	0	0	0	1	1	1
PPFIBP1	0	0	0	0	1	0	0	0	0	1	1	1
PPID	0	0	0	0	1	0	0	0	0	1	1	1
PPM1A	0	0	0	0	1	0	0	0	0	1	1	1
PPM1E	0	0	0	1	0	0	0	0	0	1	1	1
PPM1J	0	0	0	0	1	0	0	0	0	1	1	1
PPM1N	0	0	0	0	1	0	0	0	0	1	1	1
PPP1R3D	0	0	0	0	0	0	1	0	0	1	1	1
PPP1R3E	0	0	0	0	1	0	0	0	0	1	1	1
PPP1R3F	0	0	0	0	1	0	0	0	0	1	1	1
PPP1R9A	0	0	0	0	1	0	0	0	0	1	1	1
PPP2R5B	0	0	0	0	1	0	0	0	0	1	1	1
PPP4C	0	0	0	0	1	0	0	0	0	1	1	1
PPP4R3A	0	0	0	0	1	0	0	0	0	1	1	1
PRAM1	0	0	0	0	1	0	0	0	0	1	1	1
PRAMEF15	0	0	0	0	1	0	0	0	0	1	1	1
PRAMEF27	0	0	0	0	1	0	0	0	0	1	1	1
PRAMEF9	0	0	0	0	1	0	0	0	0	1	1	1
PRB3	1	0	0	0	0	0	0	0	0	1	1	1
PRB4	0	0	0	0	1	0	0	0	0	1	1	1
PRC1	0	0	0	0	1	0	0	0	0	1	1	1
PRDM9	0	0	0	0	1	0	0	0	0	1	1	1
PRDX2	0	0	0	0	1	0	0	0	0	1	1	1
PREX1	0	0	0	0	1	0	0	0	0	1	1	1
PRG4	0	0	0	0	1	0	0	0	0	1	1	1
PRICKLE1	0	0	0	0	1	0	0	0	0	1	1	1
PRKAR2A	0	0	0	0	1	0	0	0	0	1	1	1
PRKCB	0	0	0	0	1	0	0	0	0	1	1	1
PRKCH	0	1	0	0	0	0	0	0	0	1	1	1
PRKDC	0	0	0	0	1	0	0	0	0	1	1	1
PRKRA	0	0	0	0	0	0	0	1	0	1	1	1
PRKX	0	0	0	0	1	0	0	0	0	1	1	1
PRL	0	0	0	0	1	0	0	0	0	1	1	1
PRLR	0	0	0	0	1	0	0	0	0	1	1	1
PRMT5	0	0	0	0	0	0	0	1	0	1	1	1
PRODH2	0	0	0	0	1	0	0	0	0	1	1	1
PROM1	0	0	0	0	1	0	0	0	0	1	1	1
PRORP	1	0	0	0	0	0	0	0	0	1	1	1
PROSER3	0	0	0	0	1	0	0	0	0	1	1	1
PRPF31	0	0	0	0	1	0	0	0	0	1	1	1
PRPF38B	0	0	0	0	1	0	0	0	0	1	1	1
PRPSAP1	0	0	0	0	1	0	0	0	0	1	1	1
PRR14	0	0	0	0	1	0	0	0	0	1	1	1
PRR18	0	0	0	0	1	0	0	0	0	1	1	1
PRR19	0	0	0	0	1	0	0	0	0	1	1	1
PRR35	0	0	0	0	1	0	0	0	0	1	1	1
PRR36	0	0	0	0	1	0	0	0	0	1	1	1
PRRC2B	0	0	0	0	1	0	0	0	0	1	1	1
PRRG3	0	0	0	0	1	0	0	0	0	1	1	1
PRRX2	0	0	0	0	1	0	0	0	0	1	1	1
PRSS23	0	0	0	0	1	0	0	0	0	1	1	1
PRSS41	0	0	0	0	1	0	0	0	0	1	1	1
PRSS51	0	0	0	0	1	0	0	0	0	1	1	1
PRSS54	0	0	0	0	1	0	0	0	0	1	1	1
PRSS55	0	0	0	0	1	0	0	0	0	1	1	1
PRUNE1	0	0	0	0	1	0	0	0	0	1	1	1
PRXL2A	0	0	0	0	1	0	0	0	0	1	1	1
PSAP	0	0	0	0	1	0	0	0	0	1	1	1
PSD	0	0	0	0	1	0	0	0	0	1	1	1
PSEN1	0	0	0	0	1	0	0	0	0	1	1	1
PSEN2	0	0	0	0	0	0	0	1	0	1	1	1
PSMD2	0	0	0	0	1	0	0	0	0	1	1	1
PSME1	0	0	1	0	0	0	0	0	0	1	1	1
PSME4	0	0	0	0	1	0	0	0	0	1	1	1
PSPC1	0	0	0	0	1	0	0	0	0	1	1	1
PSRC1	0	0	0	0	1	0	0	0	0	1	1	1
PSTPIP2	0	0	0	0	1	0	0	0	0	1	1	1
PTCD1	0	0	0	0	1	0	0	0	0	1	1	1
PTCHD3	0	0	0	0	1	0	0	0	0	1	1	1
PTER	0	0	0	0	1	0	0	0	0	1	1	1
PTGES2	0	0	0	0	1	0	0	0	0	1	1	1
PTGIR	0	0	0	0	1	0	0	0	0	1	1	1
PTK2	0	0	0	0	1	0	0	0	0	1	1	1
PTOV1	0	0	0	0	1	0	0	0	0	1	1	1
PTPRF	0	0	0	0	1	0	0	0	0	1	1	1
PTPRH	0	0	0	0	1	0	0	0	0	1	1	1
PTPRK	0	0	0	0	1	0	0	0	0	1	1	1
PTPRO	0	0	0	0	1	0	0	0	0	1	1	1
PTPRR	0	0	0	0	1	0	0	0	0	1	1	1
PTPRS	0	0	0	0	1	0	0	0	0	1	1	1
PTPRZ1	0	0	0	0	1	0	0	0	0	1	1	1
PTX4	0	0	0	0	1	0	0	0	0	1	1	1
PUM3	0	0	0	0	1	0	0	0	0	1	1	1
PVALEF	0	0	0	0	1	0	0	0	0	1	1	1
PVRIG	0	0	0	0	1	0	0	0	0	1	1	1
PWWP2A	0	0	0	0	1	0	0	0	0	1	1	1
PWWP4	0	0	0	0	1	0	0	0	0	1	1	1
PXN	0	0	0	0	1	0	0	0	0	1	1	1
PYGM	0	0	0	0	1	0	0	0	0	1	1	1
QPCTL	0	0	0	0	1	0	0	0	0	1	1	1
QPRT	0	0	0	0	1	0	0	0	0	1	1	1
QSOX1	0	0	0	0	1	0	0	0	0	1	1	1
RAB11FIP4	0	0	0	0	0	0	0	1	0	1	1	1
RAB3GAP1	0	0	0	0	1	0	0	0	0	1	1	1
RAB40C	0	1	0	0	0	0	0	0	0	1	1	1
RAB5C	0	0	0	0	1	0	0	0	0	1	1	1
RABEPK	0	0	0	0	1	0	0	0	0	1	1	1
RAD23B	0	0	0	0	1	0	0	0	0	1	1	1
RAD51	0	0	0	0	1	0	0	0	0	1	1	1
RAD51AP1	0	0	0	0	0	1	0	0	0	1	1	1
RAF1	0	0	0	0	1	0	0	0	0	1	1	1
RAG1	0	0	0	0	1	0	0	0	0	1	1	1
RAI14	0	0	0	0	1	0	0	0	0	1	1	1
RALY	0	0	0	0	1	0	0	0	0	1	1	1
RANBP2	0	0	0	0	1	0	0	0	0	1	1	1
RANBP9	0	0	0	0	1	0	0	0	0	1	1	1
RAPGEF2	0	0	0	0	1	0	0	0	0	1	1	1
RAPGEF3	0	0	0	0	1	0	0	0	0	1	1	1
RARA	0	0	0	0	1	0	0	0	0	1	1	1
RASAL1	0	0	0	0	1	0	0	0	0	1	1	1
RASAL3	0	0	0	0	1	0	0	0	0	1	1	1
RASGEF1C	0	0	0	0	1	0	0	0	0	1	1	1
RASGRF1	0	0	0	0	1	0	0	0	0	1	1	1
RASGRF2	0	0	0	0	1	0	0	0	0	1	1	1
RASGRP4	0	0	0	0	1	0	0	0	0	1	1	1
RASIP1	0	0	0	0	1	0	0	0	0	1	1	1
RASL12	0	0	0	0	1	0	0	0	0	1	1	1
RAVER2	0	0	0	0	1	0	0	0	0	1	1	1
RB1	0	0	0	0	1	0	0	0	0	1	1	1
RBBP8NL	0	0	0	0	1	0	0	0	0	1	1	1
RBM12B	0	0	0	0	1	0	0	0	0	1	1	1
RBM15B	0	0	0	0	1	0	0	0	0	1	1	1
RBM19	0	0	0	0	1	0	0	0	0	1	1	1
RBM27	0	0	0	0	1	0	0	0	0	1	1	1
RBM34	0	0	0	0	1	0	0	0	0	1	1	1
RBM42	0	0	0	0	1	0	0	0	0	1	1	1
RBM4B	0	0	0	0	0	1	0	0	0	1	1	1
RBM5	0	0	0	0	1	0	0	0	0	1	1	1
RBM6	0	0	0	0	0	0	0	1	0	1	1	1
RBMS1	0	0	0	0	1	0	0	0	0	1	1	1
RBMS3	0	0	0	0	1	0	0	0	0	1	1	1
RBMX	0	0	0	0	1	0	0	0	0	1	1	1
RC3H2	0	0	0	0	1	0	0	0	0	1	1	1
RCBTB1	0	0	0	0	1	0	0	0	0	1	1	1
RCC2	0	0	0	0	0	0	0	1	0	1	1	1
RCN3	0	0	0	0	1	0	0	0	0	1	1	1
RCOR1	0	0	0	0	1	0	0	0	0	1	1	1
RDH14	0	0	0	0	1	0	0	0	0	1	1	1
REC8	0	0	0	0	1	0	0	0	0	1	1	1
RELL2	0	0	0	0	1	0	0	0	0	1	1	1
REPS2	0	0	0	0	0	0	0	1	0	1	1	1
RERE	0	0	0	0	1	0	0	0	0	1	1	1
RET	0	0	0	0	1	0	0	0	0	1	1	1
RFC3	0	0	0	0	1	0	0	0	0	1	1	1
RFC4	0	0	0	0	0	0	0	1	0	1	1	1
RFFL	0	0	0	0	1	0	0	0	0	1	1	1
RFWD3	0	0	0	0	1	0	0	0	0	1	1	1
RFX2	0	0	0	0	1	0	0	0	0	1	1	1
RGL2	0	0	0	0	1	0	0	0	0	1	1	1
RGS7	0	0	0	0	1	0	0	0	0	1	1	1
RHOB	0	0	0	0	1	0	0	0	0	1	1	1
RHOBTB1	0	0	0	0	1	0	0	0	0	1	1	1
RHOBTB3	0	0	0	0	1	0	0	0	0	1	1	1
RHPN2	0	0	0	0	1	0	0	0	0	1	1	1
RIBC1	0	0	0	0	1	0	0	0	0	1	1	1
RIMBP3	0	0	0	0	1	0	0	0	0	1	1	1
RIMS1	0	0	0	0	1	0	0	0	0	1	1	1
RIMS2	0	0	0	0	1	0	0	0	0	1	1	1
RIMS4	0	0	0	0	1	0	0	0	0	1	1	1
RINT1	0	0	0	0	1	0	0	0	0	1	1	1
RIOK1	0	0	0	0	1	0	0	0	0	1	1	1
RIPOR1	0	0	0	0	1	0	0	0	0	1	1	1
RMND5B	0	0	0	0	0	0	0	1	0	1	1	1
RNF13	0	0	0	0	1	0	0	0	0	1	1	1
RNF141	0	0	0	0	0	0	0	1	0	1	1	1
RNF151	0	0	0	0	1	0	0	0	0	1	1	1
RNF165	0	0	0	0	1	0	0	0	0	1	1	1
RNF180	0	0	0	0	1	0	0	0	0	1	1	1
RNF223	0	0	0	0	1	0	0	0	0	1	1	1
RNF225	0	0	0	0	1	0	0	0	0	1	1	1
RNF32	0	0	0	0	1	0	0	0	0	1	1	1
RNFT2	0	0	0	0	1	0	0	0	0	1	1	1
RNPC3	0	0	0	0	1	0	0	0	0	1	1	1
ROBO1	1	0	0	0	0	0	0	0	0	1	1	1
ROBO3	0	0	0	0	1	0	0	0	0	1	1	1
ROCK1	0	0	0	0	1	0	0	0	0	1	1	1
RORA	0	0	0	0	1	0	0	0	0	1	1	1
ROS1	0	0	0	0	1	0	0	0	0	1	1	1
RPIA	0	0	0	0	1	0	0	0	0	1	1	1
RPL13A	0	0	0	0	1	0	0	0	0	1	1	1
RPL5	0	0	0	0	1	0	0	0	0	1	1	1
RPS2	0	0	0	0	0	0	0	1	0	1	1	1
RPS24	0	0	0	0	1	0	0	0	0	1	1	1
RPS6KA4	0	0	0	0	1	0	0	0	0	1	1	1
RPS6KB2	0	0	0	0	1	0	0	0	0	1	1	1
RPS6KL1	0	0	0	0	1	0	0	0	0	1	1	1
RRM1	0	0	0	0	1	0	0	0	0	1	1	1
RRP12	0	0	0	0	1	0	0	0	0	1	1	1
RRP8	0	0	0	0	1	0	0	0	0	1	1	1
RRP9	0	0	0	0	1	0	0	0	0	1	1	1
RSBN1L	0	0	0	0	1	0	0	0	0	1	1	1
RSPO1	0	0	0	0	1	0	0	0	0	1	1	1
RSPO3	1	0	0	0	0	0	0	0	0	1	1	1
RSPRY1	0	0	0	0	0	1	0	0	0	1	1	1
RTCA	0	0	0	0	1	0	0	0	0	1	1	1
RTEL1	0	0	0	0	0	0	0	1	0	1	1	1
RTF1	0	0	0	0	1	0	0	0	0	1	1	1
RTKN	0	0	0	0	1	0	0	0	0	1	1	1
RTL5	0	0	0	0	1	0	0	0	0	1	1	1
RTL9	0	0	0	0	1	0	0	0	0	1	1	1
RUNDC1	0	0	0	0	0	1	0	0	0	1	1	1
RUSC1	0	0	0	0	1	0	0	0	0	1	1	1
RUSC2	0	0	0	0	1	0	0	0	0	1	1	1
RUVBL2	0	0	0	0	1	0	0	0	0	1	1	1
RXFP1	0	0	0	0	1	0	0	0	0	1	1	1
RXFP4	0	0	0	0	1	0	0	0	0	1	1	1
S100A7	0	0	0	0	1	0	0	0	0	1	1	1
SAAL1	0	0	0	0	1	0	0	0	0	1	1	1
SACM1L	0	0	0	0	1	0	0	0	0	1	1	1
SAFB2	0	0	0	0	1	0	0	0	0	1	1	1
SAMD1	0	0	0	0	1	0	0	0	0	1	1	1
SAMD10	0	0	0	0	0	1	0	0	0	1	1	1
SAMD11	0	0	0	0	1	0	0	0	0	1	1	1
SANBR	0	0	0	0	1	0	0	0	0	1	1	1
SAP30BP	0	0	0	0	1	0	0	0	0	1	1	1
SARS2	0	0	0	0	1	0	0	0	0	1	1	1
SASH3	0	0	0	0	1	0	0	0	0	1	1	1
SAYSD1	0	0	0	0	1	0	0	0	0	1	1	1
SBF1	0	0	0	0	1	0	0	0	0	1	1	1
SBNO2	0	0	0	0	1	0	0	0	0	1	1	1
SCAND1	0	0	0	0	1	0	0	0	0	1	1	1
SCAP	0	0	0	0	1	0	0	0	0	1	1	1
SCFD2	0	0	0	0	1	0	0	0	0	1	1	1
SCIN	0	0	0	0	1	0	0	0	0	1	1	1
SCN11A	0	0	0	0	1	0	0	0	0	1	1	1
SCN5A	0	0	0	0	1	0	0	0	0	1	1	1
SCNN1B	0	0	0	0	1	0	0	0	0	1	1	1
SCRIB	0	0	0	0	1	0	0	0	0	1	1	1
SCUBE1	0	0	0	0	1	0	0	0	0	1	1	1
SCUBE3	0	0	0	0	1	0	0	0	0	1	1	1
SCYGR10	0	0	1	0	0	0	0	0	0	1	1	1
SDC4	0	0	0	0	1	0	0	0	0	1	1	1
SDHA	1	0	0	0	0	0	0	0	0	1	1	1
SDK1	0	0	0	0	1	0	0	0	0	1	1	1
SDR42E1	0	0	0	0	1	0	0	0	0	1	1	1
SEC14L1	0	0	0	0	1	0	0	0	0	1	1	1
SEC24B	0	0	0	0	1	0	0	0	0	1	1	1
SEC31B	0	0	0	0	0	1	0	0	0	1	1	1
SEL1L2	0	0	0	0	1	0	0	0	0	1	1	1
SELENON	0	0	0	0	1	0	0	0	0	1	1	1
SELENOP	0	0	0	0	0	1	0	0	0	1	1	1
SEMA3C	0	0	0	0	1	0	0	0	0	1	1	1
SEMA3D	0	0	0	0	1	0	0	0	0	1	1	1
SEMA3E	0	0	0	0	1	0	0	0	0	1	1	1
SEMA3G	0	0	0	0	1	0	0	0	0	1	1	1
SEMA4B	0	0	0	0	1	0	0	0	0	1	1	1
SEMA4F	0	0	0	0	1	0	0	0	0	1	1	1
SEPTIN5	0	0	0	0	1	0	0	0	0	1	1	1
SEPTIN8	0	0	0	0	1	0	0	0	0	1	1	1
SEPTIN9	0	0	0	0	1	0	0	0	0	1	1	1
SERPINA11	0	0	0	0	1	0	0	0	0	1	1	1
SERPINA7	0	0	0	0	1	0	0	0	0	1	1	1
SERPINB11	0	0	0	0	0	1	0	0	0	1	1	1
SERPINB13	0	0	0	0	1	0	0	0	0	1	1	1
SERPINB6	0	0	0	0	1	0	0	0	0	1	1	1
SERPINF2	0	0	0	0	1	0	0	0	0	1	1	1
SESN1	0	0	0	0	1	0	0	0	0	1	1	1
SETBP1	0	0	0	0	1	0	0	0	0	1	1	1
SETD6	0	0	0	0	1	0	0	0	0	1	1	1
SETD9	0	0	0	0	1	0	0	0	0	1	1	1
SETMAR	0	0	0	0	1	0	0	0	0	1	1	1
SF3A2	0	0	0	0	1	0	0	0	0	1	1	1
SFI1	0	0	0	0	1	0	0	0	0	1	1	1
SFMBT1	0	0	0	0	0	1	0	0	0	1	1	1
SGCD	0	0	0	0	1	0	0	0	0	1	1	1
SGK2	0	0	0	0	1	0	0	0	0	1	1	1
SGK3	0	0	0	0	1	0	0	0	0	1	1	1
SGPP1	0	0	0	0	1	0	0	0	0	1	1	1
SGSM1	0	0	0	0	1	0	0	0	0	1	1	1
SH2D3A	0	0	0	0	1	0	0	0	0	1	1	1
SH2D3C	0	0	0	0	1	0	0	0	0	1	1	1
SH2D5	0	0	0	0	1	0	0	0	0	1	1	1
SH2D6	0	0	0	0	1	0	0	0	0	1	1	1
SH3BP1	0	0	0	0	1	0	0	0	0	1	1	1
SH3GL3	0	0	0	0	1	0	0	0	0	1	1	1
SH3GLB2	0	0	0	0	1	0	0	0	0	1	1	1
SH3KBP1	0	0	0	0	1	0	0	0	0	1	1	1
SH3PXD2A	0	0	0	0	1	0	0	0	0	1	1	1
SH3RF1	0	0	0	0	1	0	0	0	0	1	1	1
SHANK2	0	0	0	0	1	0	0	0	0	1	1	1
SHANK3	0	0	0	0	1	0	0	0	0	1	1	1
SHC3	0	0	0	0	1	0	0	0	0	1	1	1
SHD	0	0	0	0	1	0	0	0	0	1	1	1
SHPRH	0	0	0	0	1	0	0	0	0	1	1	1
SHROOM3	0	0	0	0	1	0	0	0	0	1	1	1
SIGIRR	0	0	0	0	1	0	0	0	0	1	1	1
SIGLEC10	0	0	0	0	1	0	0	0	0	1	1	1
SIGLECL1	0	0	0	0	1	0	0	0	0	1	1	1
SIK2	0	0	0	0	0	1	0	0	0	1	1	1
SIMC1	0	0	0	0	1	0	0	0	0	1	1	1
SIN3A	0	0	0	0	1	0	0	0	0	1	1	1
SIN3B	0	0	0	0	1	0	0	0	0	1	1	1
SIRT2	0	0	0	0	1	0	0	0	0	1	1	1
SIRT6	0	0	0	0	1	0	0	0	0	1	1	1
SKI	0	0	0	0	1	0	0	0	0	1	1	1
SKIDA1	0	0	0	0	1	0	0	0	0	1	1	1
SKOR1	0	0	0	0	1	0	0	0	0	1	1	1
SLAMF9	0	0	0	0	1	0	0	0	0	1	1	1
SLC10A5	0	0	0	0	1	0	0	0	0	1	1	1
SLC11A1	0	0	0	0	1	0	0	0	0	1	1	1
SLC12A4	0	0	0	0	1	0	0	0	0	1	1	1
SLC12A7	0	0	0	0	1	0	0	0	0	1	1	1
SLC15A1	0	0	0	0	1	0	0	0	0	1	1	1
SLC16A2	0	0	0	0	1	0	0	0	0	1	1	1
SLC16A5	0	0	0	0	1	0	0	0	0	1	1	1
SLC17A6	0	0	0	0	1	0	0	0	0	1	1	1
SLC18B1	0	0	0	0	0	0	0	0	1	1	1	1
SLC22A11	0	0	0	0	1	0	0	0	0	1	1	1
SLC22A17	0	0	0	0	1	0	0	0	0	1	1	1
SLC22A18AS	0	1	0	0	0	0	0	0	0	1	1	1
SLC22A4	0	0	0	0	1	0	0	0	0	1	1	1
SLC23A2	0	0	0	0	1	0	0	0	0	1	1	1
SLC23A3	0	0	0	0	1	0	0	0	0	1	1	1
SLC24A4	0	0	0	0	1	0	0	0	0	1	1	1
SLC25A13	0	0	0	0	1	0	0	0	0	1	1	1
SLC25A19	0	0	0	0	1	0	0	0	0	1	1	1
SLC25A20	0	0	0	0	1	0	0	0	0	1	1	1
SLC25A23	0	0	0	0	1	0	0	0	0	1	1	1
SLC25A28	0	0	0	0	1	0	0	0	0	1	1	1
SLC25A47	0	0	0	0	1	0	0	0	0	1	1	1
SLC25A5	0	1	0	0	0	0	0	0	0	1	1	1
SLC26A6	0	0	0	0	1	0	0	0	0	1	1	1
SLC26A7	0	0	0	0	1	0	0	0	0	1	1	1
SLC27A2	0	0	0	0	1	0	0	0	0	1	1	1
SLC2A12	0	0	0	0	1	0	0	0	0	1	1	1
SLC2A3	0	0	0	0	1	0	0	0	0	1	1	1
SLC30A10	0	0	0	0	1	0	0	0	0	1	1	1
SLC35A2	0	0	0	0	1	0	0	0	0	1	1	1
SLC35E2B	0	0	0	0	1	0	0	0	0	1	1	1
SLC35E4	0	0	0	0	1	0	0	0	0	1	1	1
SLC35G3	0	0	0	0	1	0	0	0	0	1	1	1
SLC35G5	0	0	0	0	1	0	0	0	0	1	1	1
SLC36A1	0	0	0	0	1	0	0	0	0	1	1	1
SLC38A11	0	0	0	0	1	0	0	0	0	1	1	1
SLC38A3	0	0	0	0	1	0	0	0	0	1	1	1
SLC39A1	0	0	0	0	1	0	0	0	0	1	1	1
SLC43A1	0	0	0	0	1	0	0	0	0	1	1	1
SLC45A2	0	0	0	0	1	0	0	0	0	1	1	1
SLC45A3	0	0	0	0	1	0	0	0	0	1	1	1
SLC4A7	0	0	0	0	1	0	0	0	0	1	1	1
SLC5A4	0	0	0	0	1	0	0	0	0	1	1	1
SLC5A5	0	0	0	0	1	0	0	0	0	1	1	1
SLC5A6	0	0	0	0	1	0	0	0	0	1	1	1
SLC5A7	0	0	0	0	1	0	0	0	0	1	1	1
SLC66A1	0	0	0	0	1	0	0	0	0	1	1	1
SLC6A11	0	0	0	0	1	0	0	0	0	1	1	1
SLC6A17	0	0	0	0	1	0	0	0	0	1	1	1
SLC6A5	0	0	0	0	1	0	0	0	0	1	1	1
SLC6A7	0	0	0	0	1	0	0	0	0	1	1	1
SLC6A8	0	0	0	0	1	0	0	0	0	1	1	1
SLC6A9	0	0	0	0	1	0	0	0	0	1	1	1
SLC7A10	0	0	0	0	1	0	0	0	0	1	1	1
SLC9A2	0	0	0	0	1	0	0	0	0	1	1	1
SLC9C1	0	0	0	0	1	0	0	0	0	1	1	1
SLCO5A1	0	0	0	0	1	0	0	0	0	1	1	1
SLCO6A1	0	0	0	0	1	0	0	0	0	1	1	1
SLITRK4	0	0	0	0	1	0	0	0	0	1	1	1
SLITRK5	0	0	0	0	1	0	0	0	0	1	1	1
SLITRK6	0	0	0	0	1	0	0	0	0	1	1	1
SLMAP	0	0	0	0	1	0	0	0	0	1	1	1
SLX4	0	0	0	0	1	0	0	0	0	1	1	1
SMAD3	0	0	0	0	1	0	0	0	0	1	1	1
SMAD6	0	0	0	0	1	0	0	0	0	1	1	1
SMAD9	0	0	0	0	1	0	0	0	0	1	1	1
SMAP1	0	0	0	0	1	0	0	0	0	1	1	1
SMARCAL1	0	0	0	0	1	0	0	0	0	1	1	1
SMARCC1	0	0	0	0	1	0	0	0	0	1	1	1
SMARCC2	0	0	0	0	1	0	0	0	0	1	1	1
SMC4	0	1	0	0	0	0	0	0	0	1	1	1
SMCHD1	0	0	0	0	0	1	0	0	0	1	1	1
SMG1	0	0	0	0	1	0	0	0	0	1	1	1
SMG6	0	0	0	0	1	0	0	0	0	1	1	1
SMG8	0	0	0	0	1	0	0	0	0	1	1	1
SMURF1	0	0	0	0	1	0	0	0	0	1	1	1
SND1	0	0	0	0	1	0	0	0	0	1	1	1
SNUPN	0	0	0	0	1	0	0	0	0	1	1	1
SNX12	0	0	0	0	1	0	0	0	0	1	1	1
SNX18	0	0	0	0	1	0	0	0	0	1	1	1
SNX21	0	0	0	0	1	0	0	0	0	1	1	1
SNX25	0	0	0	0	1	0	0	0	0	1	1	1
SOBP	0	0	0	0	1	0	0	0	0	1	1	1
SOCS4	0	0	0	0	1	0	0	0	0	1	1	1
SOHLH2	0	0	0	0	1	0	0	0	0	1	1	1
SORCS1	0	0	0	0	1	0	0	0	0	1	1	1
SOS1	0	0	0	0	1	0	0	0	0	1	1	1
SOS2	0	0	0	0	1	0	0	0	0	1	1	1
SOWAHC	0	0	0	0	1	0	0	0	0	1	1	1
SOX18	0	0	0	0	1	0	0	0	0	1	1	1
SOX5	0	0	0	0	1	0	0	0	0	1	1	1
SOX7	0	0	0	0	1	0	0	0	0	1	1	1
SP2	0	0	0	0	1	0	0	0	0	1	1	1
SPACA6	0	0	0	0	1	0	0	0	0	1	1	1
SPAG17	0	0	0	0	1	0	0	0	0	1	1	1
SPAG4	0	0	0	0	1	0	0	0	0	1	1	1
SPAG9	0	0	0	0	1	0	0	0	0	1	1	1
SPANXB1	0	0	0	0	1	0	0	0	0	1	1	1
SPATA2	0	0	0	0	1	0	0	0	0	1	1	1
SPATA3	0	0	0	0	1	0	0	0	0	1	1	1
SPATA5	0	0	0	0	1	0	0	0	0	1	1	1
SPECC1L	0	0	0	1	0	0	0	0	0	1	1	1
SPG7	1	0	0	0	0	0	0	0	0	1	1	1
SPHK2	0	0	0	0	1	0	0	0	0	1	1	1
SPHKAP	0	0	0	0	1	0	0	0	0	1	1	1
SPINK5	0	0	0	0	0	1	0	0	0	1	1	1
SPOCK2	0	0	0	0	1	0	0	0	0	1	1	1
SPOCK3	0	0	0	0	1	0	0	0	0	1	1	1
SPON1	0	0	0	0	1	0	0	0	0	1	1	1
SPP1	0	0	0	0	1	0	0	0	0	1	1	1
SPP2	0	0	0	0	1	0	0	0	0	1	1	1
SPR	0	0	0	0	1	0	0	0	0	1	1	1
SPSB4	0	0	0	0	1	0	0	0	0	1	1	1
SPTA1	0	0	0	0	1	0	0	0	0	1	1	1
SPTB	0	0	0	0	1	0	0	0	0	1	1	1
SRA1	0	0	0	0	1	0	0	0	0	1	1	1
SREBF2	0	0	0	0	1	0	0	0	0	1	1	1
SRGAP2	0	0	0	0	1	0	0	0	0	1	1	1
SRMS	0	0	0	0	1	0	0	0	0	1	1	1
SRP19	0	0	0	0	1	0	0	0	0	1	1	1
SRP72	0	0	0	0	1	0	0	0	0	1	1	1
SRR	0	0	0	0	1	0	0	0	0	1	1	1
SRRM2	0	0	0	0	1	0	0	0	0	1	1	1
SRRM3	0	0	0	0	1	0	0	0	0	1	1	1
SRRM4	0	0	0	0	1	0	0	0	0	1	1	1
SRRM5	0	0	0	0	1	0	0	0	0	1	1	1
SRSF10	0	0	0	0	1	0	0	0	0	1	1	1
SRSF2	0	0	0	0	1	0	0	0	0	1	1	1
SSH2	0	0	0	0	1	0	0	0	0	1	1	1
SSTR4	0	0	0	0	1	0	0	0	0	1	1	1
SSX3	0	0	0	0	1	0	0	0	0	1	1	1
ST18	0	0	0	0	1	0	0	0	0	1	1	1
ST8SIA4	0	0	0	0	1	0	0	0	0	1	1	1
ST8SIA6	0	0	0	0	1	0	0	0	0	1	1	1
STAB2	0	0	0	0	1	0	0	0	0	1	1	1
STAC3	0	0	0	0	1	0	0	0	0	1	1	1
STAG3	0	0	0	0	1	0	0	0	0	1	1	1
STAM2	0	0	0	0	1	0	0	0	0	1	1	1
STARD5	0	0	0	0	1	0	0	0	0	1	1	1
STARD8	0	0	0	0	1	0	0	0	0	1	1	1
STAT6	0	0	0	0	1	0	0	0	0	1	1	1
STK11IP	0	0	0	0	1	0	0	0	0	1	1	1
STK19	0	0	0	0	1	0	0	0	0	1	1	1
STKLD1	0	0	0	0	1	0	0	0	0	1	1	1
STOX2	0	0	0	0	1	0	0	0	0	1	1	1
STRA8	0	0	0	0	1	0	0	0	0	1	1	1
STRN	0	0	0	0	1	0	0	0	0	1	1	1
STRN4	0	0	0	0	1	0	0	0	0	1	1	1
STS	0	0	0	0	1	0	0	0	0	1	1	1
STX4	0	0	0	0	1	0	0	0	0	1	1	1
STXBP3	0	0	0	0	1	0	0	0	0	1	1	1
SUCLG1	0	0	0	0	1	0	0	0	0	1	1	1
SULT4A1	0	0	0	0	1	0	0	0	0	1	1	1
